Source IP,Source Port,Source Domain,Destination IP,Destination Port,Destination Domain,Protocol
192.168.100.58,59115,192.168.100.58,20.42.73.28,443,20.42.73.28,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,65008,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,53531,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,2707,192.168.100.58,UDP
20.189.172.33,443,20.189.172.33,192.168.100.58,59279,192.168.100.58,TCP
192.168.100.58,12224,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
182.176.154.43,443,182.176.154.43,192.168.100.58,53396,192.168.100.58,TCP
192.168.100.58,35511,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
104.16.102.112,443,104.16.102.112,192.168.100.58,59107,192.168.100.58,TCP
192.168.100.58,59342,192.168.100.58,172.217.21.46,443,fjr01s02-in-f14.1e100.net,TCP
13.67.9.5,443,13.67.9.5,192.168.100.58,59001,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,64443,192.168.100.58,UDP
192.168.100.58,59107,192.168.100.58,104.16.102.112,443,104.16.102.112,TCP
3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,192.168.100.58,59106,192.168.100.58,TCP
142.250.181.142,443,fjr04s09-in-f14.1e100.net,192.168.100.58,58845,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,61044,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,63089,192.168.100.58,UDP
192.168.100.58,59106,192.168.100.58,3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,TCP
34.192.130.194,443,ec2-34-192-130-194.compute-1.amazonaws.com,192.168.100.58,59221,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,60902,192.168.100.58,UDP
192.168.100.58,59098,192.168.100.58,142.250.181.132,443,fjr04s09-in-f4.1e100.net,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,64387,192.168.100.58,UDP
192.168.100.58,64706,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,53080,192.168.100.58,17.188.185.137,5223,17.188.185.137,TCP
192.168.100.58,64387,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
172.64.155.209,443,172.64.155.209,192.168.100.58,59521,192.168.100.58,TCP
3.233.158.26,443,ec2-3-233-158-26.compute-1.amazonaws.com,192.168.100.58,58919,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,55535,192.168.100.58,UDP
192.168.100.58,56678,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,59561,192.168.100.58,UDP
104.22.15.220,443,104.22.15.220,192.168.100.58,58991,192.168.100.58,TCP
192.168.100.58,63422,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,53395,192.168.100.58,17.179.252.18,443,17.179.252.18,TCP
192.168.100.58,21745,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,49478,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,56802,192.168.100.58,UDP
192.168.100.58,62028,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59085,192.168.100.58,13.67.9.5,443,13.67.9.5,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,25546,192.168.100.58,UDP
192.168.100.58,59087,192.168.100.58,104.18.32.47,443,104.18.32.47,TCP
3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,192.168.100.58,59528,192.168.100.58,TCP
192.168.100.58,10054,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,53394,192.168.100.58,17.248.239.66,443,17.248.239.66,TCP
34.192.77.90,443,ec2-34-192-77-90.compute-1.amazonaws.com,192.168.100.58,58994,192.168.100.58,TCP
13.67.9.5,443,13.67.9.5,192.168.100.58,59420,192.168.100.58,TCP
192.168.100.58,59297,192.168.100.58,20.189.172.33,443,20.189.172.33,TCP
192.168.100.58,59455,192.168.100.58,13.107.5.93,443,13.107.5.93,TCP
192.168.100.58,61127,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,11312,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,1463,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
44.208.226.124,443,ec2-44-208-226-124.compute-1.amazonaws.com,192.168.100.58,58889,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,52300,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,31866,192.168.100.58,UDP
192.168.100.58,58914,192.168.100.58,104.22.15.220,443,104.22.15.220,TCP
192.168.100.58,40227,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,52961,192.168.100.58,UDP
192.168.100.58,63473,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,54408,192.168.100.58,35.186.224.24,443,24.224.186.35.bc.googleusercontent.com,UDP
192.168.100.58,53545,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
65.1.97.76,443,ec2-65-1-97-76.ap-south-1.compute.amazonaws.com,192.168.100.58,59072,192.168.100.58,TCP
3.233.158.26,443,ec2-3-233-158-26.compute-1.amazonaws.com,192.168.100.58,58921,192.168.100.58,TCP
192.168.100.58,57166,192.168.100.58,13.35.169.87,443,server-13-35-169-87.fjr50.r.cloudfront.net,TCP
17.188.185.137,5223,17.188.185.137,192.168.100.58,53080,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,18638,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,59041,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,62306,192.168.100.58,UDP
192.168.100.58,63817,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,52477,192.168.100.58,UDP
192.168.100.58,65052,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,60986,192.168.100.58,UDP
192.168.100.58,60986,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,25690,192.168.100.58,UDP
104.22.15.220,443,104.22.15.220,192.168.100.58,58858,192.168.100.58,TCP
182.176.156.27,443,182.176.156.27,192.168.100.58,53392,192.168.100.58,TCP
192.168.100.58,61499,192.168.100.58,172.217.17.66,443,ams16s30-in-f66.1e100.net,UDP
192.168.100.58,59349,192.168.100.58,104.18.32.47,443,104.18.32.47,TCP
172.64.155.209,443,172.64.155.209,192.168.100.58,59522,192.168.100.58,TCP
192.168.100.58,14466,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,35377,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,63958,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
20.189.173.5,443,20.189.173.5,192.168.100.58,59196,192.168.100.58,TCP
192.168.100.58,59334,192.168.100.58,104.16.103.112,443,104.16.103.112,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,58450,192.168.100.58,UDP
192.168.100.58,59052,192.168.100.58,172.217.17.74,443,ams16s30-in-f74.1e100.net,TCP
192.168.100.58,59539,192.168.100.58,45.54.49.1,443,1.49.54.45.ptr.anycast.net,TCP
192.168.100.58,58933,192.168.100.58,3.233.158.26,443,ec2-3-233-158-26.compute-1.amazonaws.com,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,17847,192.168.100.58,UDP
192.168.100.58,59227,192.168.100.58,104.16.102.112,443,104.16.102.112,TCP
192.168.100.58,40621,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
162.247.243.20,443,162.247.243.20,192.168.100.58,59482,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,6320,192.168.100.58,UDP
104.16.102.112,443,104.16.102.112,192.168.100.58,59051,192.168.100.58,TCP
192.168.100.58,38442,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,13655,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,11036,192.168.100.58,UDP
35.186.224.24,443,24.224.186.35.bc.googleusercontent.com,192.168.100.58,59309,192.168.100.58,TCP
192.168.100.58,59051,192.168.100.58,104.16.102.112,443,104.16.102.112,TCP
192.168.100.58,59534,192.168.100.58,104.18.41.41,443,104.18.41.41,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,63005,192.168.100.58,UDP
192.168.100.58,62306,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
35.186.224.26,443,26.224.186.35.bc.googleusercontent.com,192.168.100.58,56973,192.168.100.58,UDP
192.168.100.58,58229,192.168.100.58,239.255.255.250,1900,239.255.255.250,UDP
192.168.100.58,59267,192.168.100.58,20.189.172.33,443,20.189.172.33,TCP
54.208.70.176,443,ec2-54-208-70-176.compute-1.amazonaws.com,192.168.100.58,59016,192.168.100.58,TCP
13.67.9.5,443,13.67.9.5,192.168.100.58,59037,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,1618,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,60356,192.168.100.58,UDP
104.16.102.112,443,104.16.102.112,192.168.100.58,59227,192.168.100.58,TCP
20.189.172.33,443,20.189.172.33,192.168.100.58,59298,192.168.100.58,TCP
192.168.100.58,59319,192.168.100.58,52.35.116.155,443,ec2-52-35-116-155.us-west-2.compute.amazonaws.com,TCP
172.67.73.126,443,172.67.73.126,192.168.100.58,59557,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,22507,192.168.100.58,UDP
192.168.100.58,59331,192.168.100.58,162.247.243.29,443,162.247.243.29,TCP
192.168.100.58,59410,192.168.100.58,3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,TCP
192.168.100.58,22018,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,53765,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,58971,192.168.100.58,3.233.158.24,443,ec2-3-233-158-24.compute-1.amazonaws.com,TCP
52.35.116.155,443,ec2-52-35-116-155.us-west-2.compute.amazonaws.com,192.168.100.58,59314,192.168.100.58,TCP
192.168.100.58,42966,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
20.189.172.33,443,20.189.172.33,192.168.100.58,59297,192.168.100.58,TCP
13.67.9.5,443,13.67.9.5,192.168.100.58,59496,192.168.100.58,TCP
172.217.17.74,443,ams16s30-in-f74.1e100.net,192.168.100.58,59031,192.168.100.58,TCP
192.168.100.58,59135,192.168.100.58,13.67.9.5,443,13.67.9.5,TCP
3.233.158.25,443,ec2-3-233-158-25.compute-1.amazonaws.com,192.168.100.58,59362,192.168.100.58,TCP
192.168.100.58,58868,192.168.100.58,13.67.9.5,443,13.67.9.5,TCP
192.168.100.58,10171,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,61163,192.168.100.58,142.250.102.84,443,rb-in-f84.1e100.net,UDP
192.168.100.58,64862,192.168.100.58,172.217.17.46,443,ams16s29-in-f46.1e100.net,UDP
23.22.185.211,443,ec2-23-22-185-211.compute-1.amazonaws.com,192.168.100.58,59302,192.168.100.58,TCP
172.64.155.209,443,172.64.155.209,192.168.100.58,59030,192.168.100.58,TCP
192.168.100.58,59030,192.168.100.58,172.64.155.209,443,172.64.155.209,TCP
192.168.100.58,26668,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
3.233.158.24,443,ec2-3-233-158-24.compute-1.amazonaws.com,192.168.100.58,59287,192.168.100.58,TCP
192.168.100.58,59311,192.168.100.58,50.19.19.168,443,ec2-50-19-19-168.compute-1.amazonaws.com,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,51546,192.168.100.58,UDP
13.213.164.176,443,ec2-13-213-164-176.ap-southeast-1.compute.amazonaws.com,192.168.100.58,59468,192.168.100.58,TCP
172.217.19.227,443,par21s11-in-f3.1e100.net,192.168.100.58,53684,192.168.100.58,UDP
104.16.102.112,443,104.16.102.112,192.168.100.58,59150,192.168.100.58,TCP
192.168.100.58,57024,192.168.100.58,173.194.76.188,5228,ws-in-f188.1e100.net,TCP
192.168.100.58,59024,192.168.100.58,172.217.19.228,443,fjr02s13-in-f4.1e100.net,TCP
192.168.100.58,43244,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
142.250.181.142,443,fjr04s09-in-f14.1e100.net,192.168.100.58,59021,192.168.100.58,TCP
192.168.100.58,59868,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,49751,192.168.100.58,UDP
192.168.100.58,59408,192.168.100.58,13.67.9.5,443,13.67.9.5,TCP
172.217.19.228,443,fjr02s13-in-f4.1e100.net,192.168.100.58,58948,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,59768,192.168.100.58,UDP
104.16.103.112,443,104.16.103.112,192.168.100.58,59379,192.168.100.58,TCP
192.168.100.58,57079,192.168.100.58,3.108.35.59,443,ec2-3-108-35-59.ap-south-1.compute.amazonaws.com,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,58891,192.168.100.58,UDP
192.168.100.58,59366,192.168.100.58,140.82.113.26,443,lb-140-82-113-26-iad.github.com,TCP
192.168.100.58,59312,192.168.100.58,3.233.158.24,443,ec2-3-233-158-24.compute-1.amazonaws.com,TCP
192.168.100.58,58891,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,58967,192.168.100.58,142.250.181.138,443,fjr04s09-in-f10.1e100.net,TCP
192.168.100.58,58307,192.168.100.58,172.217.21.46,443,fjr01s02-in-f14.1e100.net,UDP
192.168.100.58,55530,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
34.107.199.61,443,61.199.107.34.bc.googleusercontent.com,192.168.100.58,59380,192.168.100.58,TCP
45.54.49.1,443,1.49.54.45.ptr.anycast.net,192.168.100.58,59177,192.168.100.58,TCP
192.168.100.58,34330,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
54.236.110.9,443,ec2-54-236-110-9.compute-1.amazonaws.com,192.168.100.58,59013,192.168.100.58,TCP
20.42.73.24,443,20.42.73.24,192.168.100.58,59086,192.168.100.58,TCP
192.168.100.58,59020,192.168.100.58,3.233.158.24,443,ec2-3-233-158-24.compute-1.amazonaws.com,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,15086,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,60627,192.168.100.58,UDP
50.19.19.168,443,ec2-50-19-19-168.compute-1.amazonaws.com,192.168.100.58,59018,192.168.100.58,TCP
192.168.100.58,50083,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
172.217.21.42,443,fjr01s02-in-f10.1e100.net,192.168.100.58,59393,192.168.100.58,TCP
192.168.100.58,49852,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59018,192.168.100.58,50.19.19.168,443,ec2-50-19-19-168.compute-1.amazonaws.com,TCP
180.115.192.168,0,180.115.192.168,100.1.116.143,0,pool-100-1-116-143.nwrknj.fios.verizon.net,Other
17.179.252.18,443,17.179.252.18,192.168.100.58,53395,192.168.100.58,TCP
192.168.100.58,8848,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,22355,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,9084,192.168.100.58,UDP
192.168.100.58,6333,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,60549,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59383,192.168.100.58,52.168.112.66,443,52.168.112.66,TCP
3.160.77.4,443,server-3-160-77-4.dxb53.r.cloudfront.net,192.168.100.58,58930,192.168.100.58,TCP
192.168.100.58,59302,192.168.100.58,23.22.185.211,443,ec2-23-22-185-211.compute-1.amazonaws.com,TCP
20.42.73.24,443,20.42.73.24,192.168.100.58,59095,192.168.100.58,TCP
104.16.103.112,443,104.16.103.112,192.168.100.58,59395,192.168.100.58,TCP
162.247.243.29,443,162.247.243.29,192.168.100.58,59343,192.168.100.58,TCP
172.64.155.209,443,172.64.155.209,192.168.100.58,59485,192.168.100.58,TCP
13.67.9.5,443,13.67.9.5,192.168.100.58,59412,192.168.100.58,TCP
192.168.100.58,49717,192.168.100.58,172.217.21.46,443,fjr01s02-in-f14.1e100.net,UDP
192.168.100.58,58884,192.168.100.58,172.217.17.67,443,ams16s30-in-f67.1e100.net,TCP
104.17.24.14,443,104.17.24.14,192.168.100.58,56000,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,28328,192.168.100.58,UDP
192.168.100.58,11284,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,22994,192.168.100.58,UDP
192.168.100.58,59378,192.168.100.58,52.178.17.234,443,52.178.17.234,TCP
192.168.100.58,59041,192.168.100.58,162.247.243.29,443,162.247.243.29,TCP
192.168.100.58,39385,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,53846,192.168.100.58,UDP
172.217.17.67,443,ams16s30-in-f67.1e100.net,192.168.100.58,58884,192.168.100.58,TCP
192.168.100.58,28328,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,40521,192.168.100.58,UDP
192.168.100.58,59134,192.168.100.58,172.217.19.227,443,par21s11-in-f3.1e100.net,TCP
192.168.100.58,49721,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
17.253.60.163,443,sgsin3-edge-get-010.b.aaplimg.com,192.168.100.58,64317,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,57852,192.168.100.58,UDP
54.156.226.100,443,ec2-54-156-226-100.compute-1.amazonaws.com,192.168.100.58,59301,192.168.100.58,TCP
192.168.100.58,64830,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
54.208.70.176,443,ec2-54-208-70-176.compute-1.amazonaws.com,192.168.100.58,59017,192.168.100.58,TCP
192.168.100.58,14133,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
104.16.103.112,443,104.16.103.112,192.168.100.58,57132,192.168.100.58,TCP
65.1.97.76,443,ec2-65-1-97-76.ap-south-1.compute.amazonaws.com,192.168.100.58,59023,192.168.100.58,TCP
192.168.100.58,59095,192.168.100.58,20.42.73.24,443,20.42.73.24,TCP
192.168.100.58,56973,192.168.100.58,35.186.224.26,443,26.224.186.35.bc.googleusercontent.com,UDP
192.168.100.58,56802,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
20.189.172.33,443,20.189.172.33,192.168.100.58,59277,192.168.100.58,TCP
192.168.100.58,51999,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59016,192.168.100.58,54.208.70.176,443,ec2-54-208-70-176.compute-1.amazonaws.com,TCP
192.168.100.95,0,192.168.100.95,224.0.0.251,0,mdns.mcast.net,Other
192.168.100.58,58860,192.168.100.58,34.192.130.194,443,ec2-34-192-130-194.compute-1.amazonaws.com,TCP
192.168.100.58,0,192.168.100.58,239.255.255.250,0,239.255.255.250,Other
54.236.110.9,443,ec2-54-236-110-9.compute-1.amazonaws.com,192.168.100.58,59015,192.168.100.58,TCP
172.217.19.228,443,fjr02s13-in-f4.1e100.net,192.168.100.58,59599,192.168.100.58,TCP
192.168.100.58,2743,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,1205,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,4848,192.168.100.58,UDP
192.168.100.58,59141,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,53191,192.168.100.58,UDP
192.168.100.58,14098,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,50199,192.168.100.58,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,63995,192.168.100.58,UDP
192.168.100.58,7357,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
142.250.181.138,443,fjr04s09-in-f10.1e100.net,192.168.100.58,58918,192.168.100.58,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,59233,192.168.100.58,UDP
192.168.100.58,4611,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
3.233.158.24,443,ec2-3-233-158-24.compute-1.amazonaws.com,192.168.100.58,59012,192.168.100.58,TCP
192.168.100.58,59059,192.168.100.58,104.18.32.47,443,104.18.32.47,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,63422,192.168.100.58,UDP
192.168.100.58,59014,192.168.100.58,3.210.208.87,443,ec2-3-210-208-87.compute-1.amazonaws.com,TCP
13.67.9.5,443,13.67.9.5,192.168.100.58,59394,192.168.100.58,TCP
192.168.100.58,25176,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,58890,192.168.100.58,104.16.102.112,443,104.16.102.112,TCP
192.168.100.1,53,192.168.100.1,192.168.100.58,1168,192.168.100.58,UDP
192.168.100.58,50015,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,17135,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,53742,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,56912,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
20.189.172.33,443,20.189.172.33,192.168.100.58,59275,192.168.100.58,TCP
192.168.100.95,0,192.168.100.95,239.255.255.250,0,239.255.255.250,Other
3.233.144.216,443,ec2-3-233-144-216.compute-1.amazonaws.com,192.168.100.58,59283,192.168.100.58,TCP
192.168.100.58,9272,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,59017,192.168.100.58,54.208.70.176,443,ec2-54-208-70-176.compute-1.amazonaws.com,TCP
192.168.100.58,1168,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
142.250.181.14,443,fjr04s05-in-f14.1e100.net,192.168.100.58,59589,192.168.100.58,TCP
192.168.100.58,59265,192.168.100.58,35.186.224.24,443,24.224.186.35.bc.googleusercontent.com,TCP
104.16.102.112,443,104.16.102.112,192.168.100.58,58890,192.168.100.58,TCP
3.233.158.24,443,ec2-3-233-158-24.compute-1.amazonaws.com,192.168.100.58,59008,192.168.100.58,TCP
192.168.100.58,55993,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,45725,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,45785,192.168.100.58,UDP
192.168.100.58,53937,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
3.220.214.60,443,ec2-3-220-214-60.compute-1.amazonaws.com,192.168.100.58,59007,192.168.100.58,TCP
192.168.100.58,59011,192.168.100.58,3.220.214.60,443,ec2-3-220-214-60.compute-1.amazonaws.com,TCP
192.168.100.58,4304,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,63091,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
104.16.103.112,443,104.16.103.112,192.168.100.58,59446,192.168.100.58,TCP
192.168.100.58,57975,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
13.67.9.5,443,13.67.9.5,192.168.100.58,59135,192.168.100.58,TCP
192.168.100.58,5638,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.1,53,192.168.100.1,192.168.100.58,49629,192.168.100.58,UDP
34.192.77.90,443,ec2-34-192-77-90.compute-1.amazonaws.com,192.168.100.58,59006,192.168.100.58,TCP
142.250.181.110,443,fjr04s08-in-f14.1e100.net,192.168.100.58,58218,192.168.100.58,UDP
192.168.100.58,60896,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
172.217.17.74,443,ams16s30-in-f74.1e100.net,192.168.100.58,59114,192.168.100.58,TCP
192.168.100.58,35379,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
192.168.100.58,43820,192.168.100.58,192.168.100.1,53,192.168.100.1,UDP
